country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,renewable_electricity,total_population,renewable_energy_consumption
Russian Federation,2013,,,,,,,,17.1746302202462,,
Russian Federation,2012,,,,,,,,15.5637311058596,,
Russian Federation,2011,,,,,,,,15.8030239287522,,
Russian Federation,2010,,,,,,,,16.1205888143799,,
Russian Federation,2009,,,,,,,,17.6440464827356,,
Russian Federation,2008,,,,,,,,15.9141050296072,,
Russian Federation,2007,,,,,,,,17.5206409321501,,
Russian Federation,2006,,,,,,,,17.4938246140069,,
Russian Federation,2005,,,,,,,,18.2025297558032,,
Russian Federation,2004,,,,,,,,18.9562374651174,,
Russian Federation,2003,,,,,,,,17.0766945778758,,
Russian Federation,2002,,,,,,,,18.2608578316721,,
Russian Federation,2001,,,,,,,,19.5670238257211,,
Russian Federation,2000,,,,,,,,18.729605644473,,
Russian Federation,1999,,,,,,,,18.9924374251047,,
Russian Federation,1998,,,,,,,,19.1911293904906,,
Russian Federation,1997,,,,,,,,18.8005146584027,,
Russian Federation,1996,,,,,,,,18.1270578113514,,
Russian Federation,1995,,,,,,,,20.4266227099063,,
Russian Federation,1994,,,,,,,,20.0071781190813,,
Russian Federation,1993,,,,,,,,18.1499044681292,,
Russian Federation,1992,,,,,,,,17.0465565967574,,
Russian Federation,1991,,,,,,,,15.6941403137911,,
Russian Federation,1990,,,,,,,,15.3381410374883,,
Suriname,2020,,,,,,,,,,
Suriname,2019,,,,,,,,,,
Suriname,2018,,,,,,,,,,
Suriname,2017,,,,,,,,,,
Suriname,2016,,,,,,,,,,
Suriname,2015,,,,,,,,60.0531443755536,,
Suriname,2014,,,,,,,,62.3394495412844,,
Suriname,2013,,,,,,,,59.9358974358974,,
Suriname,2012,,,,,,,,63.2352941176471,,
Suriname,2011,,,,,,,,60.6355715017939,,
Suriname,2010,,,,,,,,70.1856148491879,,
Suriname,2009,,,,,,,,76.7816091954023,,
Suriname,2008,,,,,,,,77.9454439930354,,
Suriname,2007,,,,,,,,74.1479099678457,,
Suriname,2006,,,,,,,,66.883963494133,,
Suriname,2005,,,,,,,,52.7009222661397,,
Suriname,2004,,,,,,,,65.6005685856432,,
Suriname,2003,,,,,,,,72.6109857035365,,
Suriname,2002,,,,,,,,79.3768545994065,,
Suriname,2001,,,,,,,,86.6396761133603,,
Suriname,2000,,,,,,,,88.3959044368601,,
Suriname,1999,,,,,,,,0.0,,
Suriname,1998,,,,,,,,0.0,,
Suriname,1997,,,,,,,,0.0,,
Suriname,1996,,,,,,,,0.0,,
Suriname,1995,,,,,,,,0.0,,
Suriname,1994,,,,,,,,0.0,,
Suriname,1993,,,,,,,,0.0,,
Suriname,1992,,,,,,,,0.0,,
Suriname,1991,,,,,,,,0.0,,
Suriname,1990,,,,,,,,0.0,,
Sweden,2020,,,,,,,,,,
Sweden,2019,,,,,,,,,,
Sweden,2018,,,,,,,,,,
Sweden,2017,,,,,,,,,,
Sweden,2016,,,,,,,,,,
Sweden,2015,,,,,,,,63.2627477135323,,
Sweden,2014,,,,,,,,55.8376857652682,,
Sweden,2013,,,,,,,,54.0334964811051,,
Sweden,2012,,,,,,,,59.0677497656757,,
Sweden,2011,,,,,,,,55.9446004765264,,
Sweden,2010,,,,,,,,55.3017647851273,,
Sweden,2009,,,,,,,,58.4199584199584,,
Sweden,2008,,,,,,,,54.309045058508,,
Sweden,2007,,,,,,,,52.0269044435336,,
Sweden,2006,,,,,,,,49.6007984031936,,
Sweden,2005,,,,,,,,51.2941622201875,,
Sweden,2004,,,,,,,,44.9493317861452,,
Sweden,2003,,,,,,,,43.3826516668021,,
Sweden,2002,,,,,,,,48.4969325153374,,
Sweden,2001,,,,,,,,51.5616200996318,,
Sweden,2000,,,,,,,,57.2467310698129,,
Sweden,1999,,,,,,,,48.2743254239915,,
Sweden,1998,,,,,,,,49.1828881989533,,
Sweden,1997,,,,,,,,48.2775491602214,,
Sweden,1996,,,,,,,,38.4015871774268,,
Sweden,1995,,,,,,,,47.5787798480036,,
Sweden,1994,,,,,,,,43.0287316047652,,
Sweden,1993,,,,,,,,52.9243289018018,,
Sweden,1992,,,,,,,,52.333214559807,,
Sweden,1991,,,,,,,,44.300877730149,,
Sweden,1990,,,,,,,,51.0001096010522,,
Togo,2020,,,,,,,,,,
Togo,2019,,,,,,,,,,
Togo,2018,,,,,,,,,,
Togo,2017,,,,,,,,,,
Togo,2016,,,,,,,,,,
Togo,2015,,,,,,,,75.3086419753086,,
Togo,2014,,,,,,,,86.2068965517241,,
Togo,2013,,,,,,,,81.7204301075269,,
Togo,2012,,,,,,,,84.6846846846847,,
Togo,2011,,,,,,,,86.71875,,
Togo,2010,,,,,,,,54.1899441340782,,
Togo,2009,,,,,,,,75.0,,
Togo,2008,,,,,,,,75.609756097561,,
Togo,2007,,,,,,,,52.0408163265306,,
Togo,2006,,,,,,,,42.5339366515837,,
Togo,2005,,,,,,,,40.2116402116402,,
Togo,2004,,,,,,,,44.6236559139785,,
Togo,2003,,,,,,,,70.4545454545455,,
Togo,2002,,,,,,,,57.2368421052632,,
Togo,2001,,,,,,,,40.650406504065,,
Togo,2000,,,,,,,,57.1428571428571,,
Togo,1999,,,,,,,,48.1308411214953,,
Togo,1998,,,,,,,,57.1428571428571,,
Togo,1997,,,,,,,,64.5833333333333,,
Togo,1996,,,,,,,,79.8319327731092,,
Togo,1995,,,,,,,,82.5242718446602,,
Togo,1994,,,,,,,,59.919028340081,,
Togo,1993,,,,,,,,79.5847750865052,,
Togo,1992,,,,,,,,76.6467065868264,,
Togo,1991,,,,,,,,68.1978798586572,,
Togo,1990,,,,,,,,60.126582278481,,
Zimbabwe,2020,,,,,,,,,,
Zimbabwe,2019,,,,,,,,,,
Zimbabwe,2018,,,,,,,,,,
Zimbabwe,2017,,,,,,,,,,
Zimbabwe,2016,,,,,,,,,,
Zimbabwe,2015,,,,,,,,52.724276444536,,
Zimbabwe,2014,,,,,,,,55.605425892679,,
Zimbabwe,2013,,,,,,,,53.9393939393939,,
Zimbabwe,2012,,,,,,,,60.393349994567,,
Zimbabwe,2011,,,,,,,,57.8559027777778,,
Zimbabwe,2010,,,,,,,,68.0092325447201,,
Zimbabwe,2009,,,,,,,,75.6412014812783,,
Zimbabwe,2008,,,,,,,,75.8950819672131,,
Zimbabwe,2007,,,,,,,,71.573137074517,,
Zimbabwe,2006,,,,,,,,67.8831201404565,,
Zimbabwe,2005,,,,,,,,52.432259441007,,
Zimbabwe,2004,,,,,,,,56.6004732997222,,
Zimbabwe,2003,,,,,,,,60.734174337993,,
Zimbabwe,2002,,,,,,,,44.3577500873413,,
Zimbabwe,2001,,,,,,,,37.5031621553251,,
Zimbabwe,2000,,,,,,,,45.6611865618299,,
Zimbabwe,1999,,,,,,,,41.0097306444789,,
Zimbabwe,1998,,,,,,,,29.2571775786116,,
Zimbabwe,1997,,,,,,,,29.0901616881337,,
Zimbabwe,1996,,,,,,,,29.5370749692749,,
Zimbabwe,1995,,,,,,,,29.2536166944053,,
Zimbabwe,1994,,,,,,,,27.8035832780358,,
Zimbabwe,1993,,,,,,,,27.6111408677022,,
Zimbabwe,1992,,,,,,,,38.3756221925458,,
Zimbabwe,1991,,,,,,,,35.320484087853,,
Zimbabwe,1990,,,,,,,,46.6673787652211,,
Antigua and Barbuda,2020,,,,,,,,,92664.0,
Antigua and Barbuda,2019,,,,,,,,,92117.0,
Antigua and Barbuda,2018,,,,,,,,,91626.0,
Antigua and Barbuda,2017,,,,,,,,,91119.0,
Antigua and Barbuda,2016,,,,,,,,,90564.0,
Antigua and Barbuda,2015,,,,,,,,,89941.0,
Antigua and Barbuda,2014,,,,,,,,,89236.0,
Antigua and Barbuda,2013,,,,,,,,,88497.0,
Antigua and Barbuda,2012,,,,,,,,,87674.0,
Antigua and Barbuda,2011,,,,,,,,,86729.0,
Antigua and Barbuda,2010,,,,,,,,,85695.0,
Antigua and Barbuda,2009,,,,,,,,,84534.0,
Antigua and Barbuda,2008,,,,,,,,,83251.0,
Antigua and Barbuda,2007,,,,,,,,,82016.0,
Antigua and Barbuda,2006,,,,,,,,,80895.0,
Antigua and Barbuda,2005,,,,,,,,,79869.0,
Antigua and Barbuda,2004,,,,,,,,,78941.0,
Antigua and Barbuda,2003,,,,,,,,,78075.0,
Antigua and Barbuda,2002,,,,,,,,,77195.0,
Antigua and Barbuda,2001,,,,,,,,,76215.0,
Antigua and Barbuda,2000,,,,,,,,,75055.0,
Antigua and Barbuda,1999,,,,,,,,,73821.0,
Antigua and Barbuda,1998,,,,,,,,,72572.0,
Antigua and Barbuda,1997,,,,,,,,,71218.0,
Antigua and Barbuda,1996,,,,,,,,,69798.0,
Antigua and Barbuda,1995,,,,,,,,,68398.0,
Antigua and Barbuda,1994,,,,,,,,,67072.0,
Antigua and Barbuda,1993,,,,,,,,,65834.0,
Antigua and Barbuda,1992,,,,,,,,,64659.0,
Antigua and Barbuda,1991,,,,,,,,,63634.0,
Antigua and Barbuda,1990,,,,,,,,,63328.0,
Costa Rica,2020,,,,,,,,,5123105.0,
Costa Rica,2019,,,,,,,,,5084532.0,
Costa Rica,2018,,,,,,,,,5040734.0,
Costa Rica,2017,,,,,,,,,4993842.0,
Costa Rica,2016,,,,,,,,,4945205.0,
Costa Rica,2015,,,,,,,,,4895242.0,
Costa Rica,2014,,,,,,,,,4844288.0,
Costa Rica,2013,,,,,,,,,4791535.0,
Costa Rica,2012,,,,,,,,,4736593.0,
Costa Rica,2011,,,,,,,,,4679926.0,
Costa Rica,2010,,,,,,,,,4622252.0,
Costa Rica,2009,,,,,,,,,4563127.0,
Costa Rica,2008,,,,,,,,,4501921.0,
Costa Rica,2007,,,,,,,,,4440019.0,
Costa Rica,2006,,,,,,,,,4378172.0,
Costa Rica,2005,,,,,,,,,4315887.0,
Costa Rica,2004,,,,,,,,,4252800.0,
Costa Rica,2003,,,,,,,,,4188610.0,
Costa Rica,2002,,,,,,,,,4122623.0,
Costa Rica,2001,,,,,,,,,4053222.0,
Costa Rica,2000,,,,,,,,,3979193.0,
Costa Rica,1999,,,,,,,,,3901430.0,
Costa Rica,1998,,,,,,,,,3821421.0,
Costa Rica,1997,,,,,,,,,3739421.0,
Costa Rica,1996,,,,,,,,,3656234.0,
Costa Rica,1995,,,,,,,,,3572856.0,
Costa Rica,1994,,,,,,,,,3489152.0,
Costa Rica,1993,,,,,,,,,3405372.0,
Costa Rica,1992,,,,,,,,,3321939.0,
Costa Rica,1991,,,,,,,,,3239414.0,
Costa Rica,1990,,,,,,,,,3158253.0,
Curacao,2020,,,,,,,,,154947.0,
Curacao,2019,,,,,,,,,157441.0,
Curacao,2018,,,,,,,,,159336.0,
Curacao,2017,,,,,,,,,160175.0,
Curacao,2016,,,,,,,,,159664.0,
Curacao,2015,,,,,,,,,157980.0,
Curacao,2014,,,,,,,,,155909.0,
Curacao,2013,,,,,,,,,153822.0,
Curacao,2012,,,,,,,,,152088.0,
Curacao,2011,,,,,,,,,150831.0,
Curacao,2010,,,,,,,,,148703.0,
Curacao,2009,,,,,,,,,146833.0,
Curacao,2008,,,,,,,,,145880.0,
Curacao,2007,,,,,,,,,144056.0,
Curacao,2006,,,,,,,,,141239.0,
Curacao,2005,,,,,,,,,137658.0,
Curacao,2004,,,,,,,,,134192.0,
Curacao,2003,,,,,,,,,131897.0,
Curacao,2002,,,,,,,,,129205.0,
Curacao,2001,,,,,,,,,129047.0,
Curacao,2000,,,,,,,,,133860.0,
Curacao,1999,,,,,,,,,139428.0,
Curacao,1998,,,,,,,,,144472.0,
Curacao,1997,,,,,,,,,146956.0,
Curacao,1996,,,,,,,,,146306.0,
Curacao,1995,,,,,,,,,145139.0,
Curacao,1994,,,,,,,,,144630.0,
Curacao,1993,,,,,,,,,144299.0,
Curacao,1992,,,,,,,,,143912.0,
Curacao,1991,,,,,,,,,144403.0,
Curacao,1990,,,,,,,,,145400.0,
Algeria,2020,,,,,,,,,43451666.0,
Algeria,2019,,,,,,,,,42705368.0,
Algeria,2018,,,,,,,,,41927007.0,
Algeria,2017,,,,,,,,,41136546.0,
Algeria,2016,,,,,,,,,40339329.0,
Algeria,2015,,,,,,,,,39543154.0,
Algeria,2014,,,,,,,,,38760168.0,
Algeria,2013,,,,,,,,,38000626.0,
Algeria,2012,,,,,,,,,37260563.0,
Algeria,2011,,,,,,,,,36543541.0,
Algeria,2010,,,,,,,,,35856344.0,
Algeria,2009,,,,,,,,,35196037.0,
Algeria,2008,,,,,,,,,34569592.0,
Algeria,2007,,,,,,,,,33983827.0,
Algeria,2006,,,,,,,,,33435080.0,
Algeria,2005,,,,,,,,,32956690.0,
Algeria,2004,,,,,,,,,32510186.0,
Algeria,2003,,,,,,,,,32055883.0,
Algeria,2002,,,,,,,,,31624696.0,
Algeria,2001,,,,,,,,,31200985.0,
Algeria,2000,,,,,,,,,30774621.0,
Algeria,1999,,,,,,,,,30346083.0,
Algeria,1998,,,,,,,,,29924668.0,
Algeria,1997,,,,,,,,,29476031.0,
Algeria,1996,,,,,,,,,28984634.0,
Algeria,1995,,,,,,,,,28478022.0,
Algeria,1994,,,,,,,,,27937006.0,
Algeria,1993,,,,,,,,,27354327.0,
Algeria,1992,,,,,,,,,26748303.0,
Algeria,1991,,,,,,,,,26133905.0,
Algeria,1990,,,,,,,,,25518074.0,
Lesotho,2020,,,,,,,,,2254100.0,
Lesotho,2019,,,,,,,,,2225702.0,
Lesotho,2018,,,,,,,,,2198017.0,
Lesotho,2017,,,,,,,,,2170617.0,
Lesotho,2016,,,,,,,,,2143872.0,
Lesotho,2015,,,,,,,,,2118521.0,
Lesotho,2014,,,,,,,,,2095242.0,
Lesotho,2013,,,,,,,,,2073939.0,
Lesotho,2012,,,,,,,,,2054718.0,
Lesotho,2011,,,,,,,,,2037677.0,
Lesotho,2010,,,,,,,,,2022747.0,
Lesotho,2009,,,,,,,,,2009169.0,
Lesotho,2008,,,,,,,,,1995014.0,
Lesotho,2007,,,,,,,,,1983465.0,
Lesotho,2006,,,,,,,,,1976780.0,
Lesotho,2005,,,,,,,,,1977424.0,
Lesotho,2004,,,,,,,,,1985384.0,
Lesotho,2003,,,,,,,,,1993030.0,
Lesotho,2002,,,,,,,,,1997534.0,
Lesotho,2001,,,,,,,,,1999473.0,
Lesotho,2000,,,,,,,,,1998630.0,
Lesotho,1999,,,,,,,,,1994243.0,
Lesotho,1998,,,,,,,,,1985639.0,
Lesotho,1997,,,,,,,,,1972579.0,
Lesotho,1996,,,,,,,,,1955098.0,
Lesotho,1995,,,,,,,,,1934079.0,
Lesotho,1994,,,,,,,,,1910642.0,
Lesotho,1993,,,,,,,,,1885478.0,
Lesotho,1992,,,,,,,,,1858507.0,
Lesotho,1991,,,,,,,,,1829509.0,
Lesotho,1990,,,,,,,,,1798997.0,
Lithuania,2020,,,,,,,,,2794885.0,
Lithuania,2019,,,,,,,,,2794137.0,
Lithuania,2018,,,,,,,,,2801543.0,
Lithuania,2017,,,,,,,,,2828403.0,
Lithuania,2016,,,,,,,,,2868231.0,
Lithuania,2015,,,,,,,,,2904910.0,
Lithuania,2014,,,,,,,,,2932367.0,
Lithuania,2013,,,,,,,,,2957689.0,
Lithuania,2012,,,,,,,,,2987773.0,
Lithuania,2011,,,,,,,,,3028115.0,
Lithuania,2010,,,,,,,,,3097282.0,
Lithuania,2009,,,,,,,,,3162916.0,
Lithuania,2008,,,,,,,,,3198231.0,
Lithuania,2007,,,,,,,,,3231294.0,
Lithuania,2006,,,,,,,,,3269909.0,
Lithuania,2005,,,,,,,,,3322528.0,
Lithuania,2004,,,,,,,,,3377075.0,
Lithuania,2003,,,,,,,,,3415213.0,
Lithuania,2002,,,,,,,,,3443067.0,
Lithuania,2001,,,,,,,,,3470818.0,
Lithuania,2000,,,,,,,,,3499536.0,
Lithuania,1999,,,,,,,,,3524238.0,
Lithuania,1998,,,,,,,,,3549331.0,
Lithuania,1997,,,,,,,,,3575137.0,
Lithuania,1996,,,,,,,,,3601613.0,
Lithuania,1995,,,,,,,,,3629102.0,
Lithuania,1994,,,,,,,,,3657144.0,
Lithuania,1993,,,,,,,,,3682613.0,
Lithuania,1992,,,,,,,,,3700114.0,
Lithuania,1991,,,,,,,,,3704134.0,
Lithuania,1990,,,,,,,,,3697838.0,
Madagascar,2020,,,,,,,,,28225177.0,
Madagascar,2019,,,,,,,,,27533134.0,
Madagascar,2018,,,,,,,,,26846541.0,
Madagascar,2017,,,,,,,,,26169542.0,
Madagascar,2016,,,,,,,,,25501941.0,
Madagascar,2015,,,,,,,,,24850912.0,
Madagascar,2014,,,,,,,,,24215976.0,
Madagascar,2013,,,,,,,,,23588073.0,
Madagascar,2012,,,,,,,,,22966240.0,
Madagascar,2011,,,,,,,,,22348158.0,
Madagascar,2010,,,,,,,,,21731053.0,
Madagascar,2009,,,,,,,,,21117092.0,
Madagascar,2008,,,,,,,,,20513599.0,
Madagascar,2007,,,,,,,,,19924958.0,
Madagascar,2006,,,,,,,,,19350299.0,
Madagascar,2005,,,,,,,,,18792171.0,
Madagascar,2004,,,,,,,,,18250774.0,
Madagascar,2003,,,,,,,,,17724310.0,
Madagascar,2002,,,,,,,,,17211934.0,
Madagascar,2001,,,,,,,,,16709665.0,
Madagascar,2000,,,,,,,,,16216431.0,
Madagascar,1999,,,,,,,,,15730885.0,
Madagascar,1998,,,,,,,,,15250934.0,
Madagascar,1997,,,,,,,,,14778903.0,
Madagascar,1996,,,,,,,,,14317454.0,
Madagascar,1995,,,,,,,,,13869138.0,
Madagascar,1994,,,,,,,,,13436121.0,
Madagascar,1993,,,,,,,,,13020100.0,
Madagascar,1992,,,,,,,,,12623342.0,
Madagascar,1991,,,,,,,,,12245260.0,
Madagascar,1990,,,,,,,,,11882762.0,
Russian Federation,2020,,,,,,,,,144073139.0,
Russian Federation,2019,,,,,,,,,144406261.0,
Russian Federation,2018,,,,,,,,,144477859.0,
Russian Federation,2017,,,,,,,,,144496739.0,
Russian Federation,2016,,,,,,,,,144342397.0,
Russian Federation,2015,,,,,,,,,144096870.0,
Russian Federation,2014,,,,,,,,,143819667.0,
Russian Federation,2013,,,,,,,,,143506995.0,
Russian Federation,2012,,,,,,,,,143201721.0,
Russian Federation,2011,,,,,,,,,142960908.0,
Russian Federation,2010,,,,,,,,,142849468.0,
Russian Federation,2009,,,,,,,,,142785349.0,
Russian Federation,2008,,,,,,,,,142742366.0,
Russian Federation,2007,,,,,,,,,142805114.0,
Russian Federation,2006,,,,,,,,,143049637.0,
Russian Federation,2005,,,,,,,,,143518814.0,
Russian Federation,2004,,,,,,,,,144067316.0,
Russian Federation,2003,,,,,,,,,144648618.0,
Russian Federation,2002,,,,,,,,,145306497.0,
Russian Federation,2001,,,,,,,,,145976482.0,
Russian Federation,2000,,,,,,,,,146596869.0,
Russian Federation,1999,,,,,,,,,147214776.0,
Russian Federation,1998,,,,,,,,,147670784.0,
Russian Federation,1997,,,,,,,,,147915361.0,
Russian Federation,1996,,,,,,,,,148160129.0,
Russian Federation,1995,,,,,,,,,148375787.0,
Russian Federation,1994,,,,,,,,,148407912.0,
Russian Federation,1993,,,,,,,,,148458777.0,
Russian Federation,1992,,,,,,,,,148538197.0,
Russian Federation,1991,,,,,,,,,148394216.0,
Russian Federation,1990,,,,,,,,,147969407.0,
Suriname,2020,,,,,,,,,607065.0,
Suriname,2019,,,,,,,,,600301.0,
Suriname,2018,,,,,,,,,593715.0,
Suriname,2017,,,,,,,,,587559.0,
Suriname,2016,,,,,,,,,581453.0,
Suriname,2015,,,,,,,,,575475.0,
Suriname,2014,,,,,,,,,569682.0,
Suriname,2013,,,,,,,,,563947.0,
Suriname,2012,,,,,,,,,558111.0,
Suriname,2011,,,,,,,,,552146.0,
Suriname,2010,,,,,,,,,546080.0,
Suriname,2009,,,,,,,,,539987.0,
Suriname,2008,,,,,,,,,533938.0,
Suriname,2007,,,,,,,,,527946.0,
Suriname,2006,,,,,,,,,522023.0,
Suriname,2005,,,,,,,,,516220.0,
Suriname,2004,,,,,,,,,510572.0,
Suriname,2003,,,,,,,,,503780.0,
Suriname,2002,,,,,,,,,495666.0,
Suriname,2001,,,,,,,,,487394.0,
Suriname,2000,,,,,,,,,478998.0,
Suriname,1999,,,,,,,,,470458.0,
Suriname,1998,,,,,,,,,461749.0,
Suriname,1997,,,,,,,,,452887.0,
Suriname,1996,,,,,,,,,443834.0,
Suriname,1995,,,,,,,,,434490.0,
Suriname,1994,,,,,,,,,426548.0,
Suriname,1993,,,,,,,,,422375.0,
Suriname,1992,,,,,,,,,419521.0,
Suriname,1991,,,,,,,,,415981.0,
Suriname,1990,,,,,,,,,412756.0,
Sweden,2020,,,,,,,,,10353442.0,
Sweden,2019,,,,,,,,,10278887.0,
Sweden,2018,,,,,,,,,10175214.0,
Sweden,2017,,,,,,,,,10057698.0,
Sweden,2016,,,,,,,,,9923085.0,
Sweden,2015,,,,,,,,,9799186.0,
Sweden,2014,,,,,,,,,9696110.0,
Sweden,2013,,,,,,,,,9600379.0,
Sweden,2012,,,,,,,,,9519374.0,
Sweden,2011,,,,,,,,,9449213.0,
Sweden,2010,,,,,,,,,9378126.0,
Sweden,2009,,,,,,,,,9298515.0,
Sweden,2008,,,,,,,,,9219637.0,
Sweden,2007,,,,,,,,,9148092.0,
Sweden,2006,,,,,,,,,9080505.0,
Sweden,2005,,,,,,,,,9029572.0,
Sweden,2004,,,,,,,,,8993531.0,
Sweden,2003,,,,,,,,,8958229.0,
Sweden,2002,,,,,,,,,8924958.0,
Sweden,2001,,,,,,,,,8895960.0,
Sweden,2000,,,,,,,,,8872109.0,
Sweden,1999,,,,,,,,,8857874.0,
Sweden,1998,,,,,,,,,8850974.0,
Sweden,1997,,,,,,,,,8846062.0,
Sweden,1996,,,,,,,,,8840998.0,
Sweden,1995,,,,,,,,,8826939.0,
Sweden,1994,,,,,,,,,8780745.0,
Sweden,1993,,,,,,,,,8718561.0,
Sweden,1992,,,,,,,,,8668067.0,
Sweden,1991,,,,,,,,,8617375.0,
Sweden,1990,,,,,,,,,8558835.0,
Togo,2020,,,,,,,,,8442580.0,
Togo,2019,,,,,,,,,8243094.0,
Togo,2018,,,,,,,,,8046679.0,
Togo,2017,,,,,,,,,7852795.0,
Togo,2016,,,,,,,,,7661354.0,
Togo,2015,,,,,,,,,7473229.0,
Togo,2014,,,,,,,,,7288383.0,
Togo,2013,,,,,,,,,7106229.0,
Togo,2012,,,,,,,,,6926635.0,
Togo,2011,,,,,,,,,6748672.0,
Togo,2010,,,,,,,,,6571855.0,
Togo,2009,,,,,,,,,6398624.0,
Togo,2008,,,,,,,,,6222482.0,
Togo,2007,,,,,,,,,6047537.0,
Togo,2006,,,,,,,,,5874240.0,
Togo,2005,,,,,,,,,5711597.0,
Togo,2004,,,,,,,,,5565218.0,
Togo,2003,,,,,,,,,5421001.0,
Togo,2002,,,,,,,,,5281538.0,
Togo,2001,,,,,,,,,5145426.0,
Togo,2000,,,,,,,,,5008035.0,
Togo,1999,,,,,,,,,4867941.0,
Togo,1998,,,,,,,,,4728297.0,
Togo,1997,,,,,,,,,4592550.0,
Togo,1996,,,,,,,,,4445883.0,
Togo,1995,,,,,,,,,4279566.0,
Togo,1994,,,,,,,,,4092612.0,
Togo,1993,,,,,,,,,4078392.0,
Togo,1992,,,,,,,,,4106219.0,
Togo,1991,,,,,,,,,3990215.0,
Togo,1990,,,,,,,,,3875947.0,
Zimbabwe,2020,,,,,,,,,15669666.0,
Zimbabwe,2019,,,,,,,,,15354608.0,
Zimbabwe,2018,,,,,,,,,15052184.0,
Zimbabwe,2017,,,,,,,,,14751101.0,
Zimbabwe,2016,,,,,,,,,14452704.0,
Zimbabwe,2015,,,,,,,,,14154937.0,
Zimbabwe,2014,,,,,,,,,13855753.0,
Zimbabwe,2013,,,,,,,,,13555422.0,
Zimbabwe,2012,,,,,,,,,13265331.0,
Zimbabwe,2011,,,,,,,,,13025785.0,
Zimbabwe,2010,,,,,,,,,12839771.0,
Zimbabwe,2009,,,,,,,,,12679810.0,
Zimbabwe,2008,,,,,,,,,12550347.0,
Zimbabwe,2007,,,,,,,,,12450568.0,
Zimbabwe,2006,,,,,,,,,12330490.0,
Zimbabwe,2005,,,,,,,,,12224753.0,
Zimbabwe,2004,,,,,,,,,12160881.0,
Zimbabwe,2003,,,,,,,,,12075828.0,
Zimbabwe,2002,,,,,,,,,11984644.0,
Zimbabwe,2001,,,,,,,,,11910978.0,
Zimbabwe,2000,,,,,,,,,11834676.0,
Zimbabwe,1999,,,,,,,,,11716454.0,
Zimbabwe,1998,,,,,,,,,11548364.0,
Zimbabwe,1997,,,,,,,,,11362401.0,
Zimbabwe,1996,,,,,,,,,11178171.0,
Zimbabwe,1995,,,,,,,,,10994041.0,
Zimbabwe,1994,,,,,,,,,10858594.0,
Zimbabwe,1993,,,,,,,,,10794918.0,
Zimbabwe,1992,,,,,,,,,10641501.0,
Zimbabwe,1991,,,,,,,,,10377815.0,
Zimbabwe,1990,,,,,,,,,10113893.0,
Antigua and Barbuda,2020,,,,,,,,,92664.0,
Antigua and Barbuda,2019,,,,,,,,,92117.0,
Antigua and Barbuda,2018,,,,,,,,,91626.0,
Antigua and Barbuda,2017,,,,,,,,,91119.0,
Antigua and Barbuda,2016,,,,,,,,,90564.0,
Antigua and Barbuda,2015,,,,,,,,,89941.0,
Antigua and Barbuda,2014,,,,,,,,,89236.0,
Antigua and Barbuda,2013,,,,,,,,,88497.0,
Antigua and Barbuda,2012,,,,,,,,,87674.0,
Antigua and Barbuda,2011,,,,,,,,,86729.0,
Antigua and Barbuda,2010,,,,,,,,,85695.0,
Antigua and Barbuda,2009,,,,,,,,,84534.0,
Antigua and Barbuda,2008,,,,,,,,,83251.0,
Antigua and Barbuda,2007,,,,,,,,,82016.0,
Antigua and Barbuda,2006,,,,,,,,,80895.0,
Antigua and Barbuda,2005,,,,,,,,,79869.0,
Antigua and Barbuda,2004,,,,,,,,,78941.0,
Antigua and Barbuda,2003,,,,,,,,,78075.0,
Antigua and Barbuda,2002,,,,,,,,,77195.0,
Antigua and Barbuda,2001,,,,,,,,,76215.0,
Antigua and Barbuda,2000,,,,,,,,,75055.0,
Antigua and Barbuda,1999,,,,,,,,,73821.0,
Antigua and Barbuda,1998,,,,,,,,,72572.0,
Antigua and Barbuda,1997,,,,,,,,,71218.0,
Antigua and Barbuda,1996,,,,,,,,,69798.0,
Antigua and Barbuda,1995,,,,,,,,,68398.0,
Antigua and Barbuda,1994,,,,,,,,,67072.0,
Antigua and Barbuda,1993,,,,,,,,,65834.0,
Antigua and Barbuda,1992,,,,,,,,,64659.0,
Antigua and Barbuda,1991,,,,,,,,,63634.0,
Antigua and Barbuda,1990,,,,,,,,,63328.0,
Costa Rica,2020,,,,,,,,,5123105.0,
Costa Rica,2019,,,,,,,,,5084532.0,
Costa Rica,2018,,,,,,,,,5040734.0,
Costa Rica,2017,,,,,,,,,4993842.0,
Costa Rica,2016,,,,,,,,,4945205.0,
Costa Rica,2015,,,,,,,,,4895242.0,
Costa Rica,2014,,,,,,,,,4844288.0,
Costa Rica,2013,,,,,,,,,4791535.0,
Costa Rica,2012,,,,,,,,,4736593.0,
Costa Rica,2011,,,,,,,,,4679926.0,
Costa Rica,2010,,,,,,,,,4622252.0,
Costa Rica,2009,,,,,,,,,4563127.0,
Costa Rica,2008,,,,,,,,,4501921.0,
Costa Rica,2007,,,,,,,,,4440019.0,
Costa Rica,2006,,,,,,,,,4378172.0,
Costa Rica,2005,,,,,,,,,4315887.0,
Costa Rica,2004,,,,,,,,,4252800.0,
Costa Rica,2003,,,,,,,,,4188610.0,
Costa Rica,2002,,,,,,,,,4122623.0,
Costa Rica,2001,,,,,,,,,4053222.0,
